Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,Sensitivity,Specificity,ROC AUC score,Confusion matrix
Openfire,DT,0,model2,ADA,0.9053133201344445,0.5135359645847755,0.9401976052176342,[0.95009706 0.07697487],0.9053133201344445,0.34822335025380713,0.9117020409588897,0.6299626956063485,"[156614, 15168, 1284, 686]"
Openfire,LogisticRegression,0,model2,ADA,0.7600833371702196,0.4606153264614246,0.853407734000716,[0.86252135 0.0587093 ],0.7600833371702196,0.6598984771573604,0.7612322594916813,0.7105653683245209,"[130766, 41016, 670, 1300]"
Openfire,MLP,0,model2,ADA,0.8781654311892813,0.5192229567066111,0.9252199824831076,[0.93463998 0.10380594],0.8781654311892813,0.6223350253807106,0.8810993002759311,0.7517171628283208,"[151357, 20425, 744, 1226]"
Openfire,RandomForest,0,model3,ADA,0.34195865371333856,0.26485041290890565,0.4975399314524504,[0.50293882 0.026762  ],0.34195865371333856,0.7979695431472081,0.3367291101512382,0.5673493266492231,"[57844, 113938, 398, 1572]"
Openfire,DT,0,model3,ADA,0.34194714305446844,0.2648436767731907,0.4975270571918212,[0.50292581 0.02676155],0.34194714305446844,0.7979695431472081,0.3367174674878625,0.5673435053175354,"[57842, 113940, 398, 1572]"
Openfire,LogisticRegression,0,model3,ADA,0.5325751646024218,0.35769958401293805,0.6852455469418544,[0.69284531 0.02255386],0.5325751646024218,0.47563451776649746,0.533228161274173,0.5044313395203354,"[91599, 80183, 1033, 937]"
Openfire,MLP,0,model3,ADA,0.659911828353055,0.4108721985012416,0.785221954844983,[0.79390767 0.02783673],0.659911828353055,0.4294416243654822,0.6625548660511579,0.54599824520832,"[113815, 57967, 1124, 846]"
Openfire,RandomForest,0,model1,RUS,0.7598013260279018,0.4661941005025161,0.8531073650349721,[0.86208458 0.07030362],0.7598013260279018,0.8010152284263959,0.7593286840297586,0.7801719562280773,"[130439, 41343, 392, 1578]"
Openfire,DT,0,model1,RUS,0.7591567291311756,0.4633967183311594,0.852742033684253,[0.86177567 0.06501776],0.7591567291311755,0.7385786802030457,0.7593927186783248,0.7489856994406854,"[130450, 41332, 515, 1455]"
Openfire,LogisticRegression,0,model1,RUS,0.7588804733182928,0.4593385418949959,0.852644099495015,[0.86176963 0.05690746],0.7588804733182928,0.6416243654822334,0.7602251691096855,0.7009247672959595,"[130593, 41189, 706, 1264]"
Openfire,MLP,0,model1,RUS,0.7201125742437499,0.44646290934953087,0.8268356523571934,[0.83566111 0.05726471],0.7201125742437497,0.749746192893401,0.7197727352109069,0.734759464052154,"[123644, 48138, 493, 1477]"
Openfire,RandomForest,0,model2,RUS,0.7734702334361617,0.47301492871201734,0.861905719634122,[0.87092881 0.07510104],0.7734702334361618,0.8111675126903554,0.7730379201546146,0.792102716422485,"[132794, 38988, 372, 1598]"
Openfire,DT,0,model2,RUS,0.7638300566324416,0.46566531999612804,0.8557630160019657,[0.86481411 0.06651653],0.7638300566324416,0.7421319796954314,0.7640788906870336,0.7531054351912326,"[131255, 40527, 508, 1462]"
Openfire,LogisticRegression,0,model2,RUS,0.7617351167180809,0.4609464902186044,0.8544831625851714,[0.86361405 0.05827893],0.7617351167180809,0.650253807106599,0.7630135869881595,0.7066336970473792,"[131072, 40710, 689, 1281]"
Openfire,MLP,0,model2,RUS,0.714161563607901,0.44507121835196906,0.8227357915801747,[0.83149841 0.05864402],0.714161563607901,0.7852791878172589,0.7133459850275349,0.7493125864223968,"[122540, 49242, 423, 1547]"
Openfire,RandomForest,0,model3,RUS,0.31746972696717163,0.2505248188132125,0.46944004428337577,[0.47451934 0.02653029],0.31746972696717163,0.8203045685279188,0.3117032052252273,0.5660038868765731,"[53545, 118237, 354, 1616]"
Openfire,DT,0,model3,RUS,0.31758483355587275,0.2505945855089713,0.46957373816523856,[0.47465452 0.02653465],0.31758483355587275,0.8203045685279188,0.31181963185898404,0.5660621001934514,"[53565, 118217, 354, 1616]"
Openfire,LogisticRegression,0,model3,RUS,0.5380197062479857,0.36000879220979315,0.6898833975467081,[0.69753719 0.02248039],0.5380197062479857,0.4685279187817259,0.5388166396944966,0.5036722792381112,"[92559, 79223, 1047, 923]"
Openfire,MLP,0,model3,RUS,0.16513766748008657,0.14730213986933116,0.2678276926027305,[0.27062414 0.02398014],0.16513766748008657,0.9045685279187817,0.15665785705137908,0.5306131924850803,"[26911, 144871, 188, 1782]"
Openfire,RandomForest,0,model1,ENN,0.9052097242046134,0.5306965615135608,0.940427705099873,[0.94993434 0.11145878],0.9052097242046134,0.5243654822335025,0.9095772548928293,0.7169713685631658,"[156249, 15533, 937, 1033]"
Openfire,DT,0,model1,ENN,0.8706662369354021,0.5097804742554977,0.920853274981282,[0.93039104 0.08916991],0.8706662369354021,0.5583756345177665,0.8742475928793471,0.7163116136985568,"[150180, 21602, 870, 1100]"
Openfire,LogisticRegression,0,model1,ENN,0.759312123025922,0.459984781831418,0.8529143927074316,[0.8620312  0.05793837],0.759312123025922,0.6527918781725889,0.7605336996891409,0.7066627889308649,"[130646, 41136, 684, 1286]"
Openfire,MLP,0,model1,ENN,0.9884317878355358,0.5063681454729401,0.9831199464611354,[0.9941816  0.01855469],0.9884317878355358,0.009644670050761422,0.9996565414304176,0.5046506057405896,"[171723, 59, 1951, 19]"
Openfire,RandomForest,0,model2,ENN,0.9208872415857083,0.5437296377175161,0.9491552006531341,[0.95856194 0.12889734],0.9208872415857083,0.516243654822335,0.9255277037175024,0.7208856792699188,"[158989, 12793, 953, 1017]"
Openfire,DT,0,model2,ENN,0.9049392237211656,0.5318589117348104,0.9402987640923285,[0.94977544 0.11394239],0.9049392237211658,0.5390862944162437,0.9091348336845537,0.7241105640503986,"[156173, 15609, 908, 1062]"
Openfire,LogisticRegression,0,model2,ENN,0.761758138035821,0.4612291301212691,0.8544927901015873,[0.86361734 0.05884092],0.7617581380358212,0.6568527918781726,0.7629611950029689,0.7099069934405707,"[131063, 40719, 676, 1294]"
Openfire,MLP,0,model2,ENN,0.9880289147750817,0.5207978245161148,0.9832468004268656,[0.9939766  0.04761905],0.9880289147750817,0.026395939086294416,0.9990569442665704,0.5127264416764324,"[171620, 162, 1918, 52]"
Openfire,RandomForest,0,model3,ENN,0.3416190892766702,0.2646455353076739,0.4971641361541242,[0.50255906 0.02673201],0.3416190892766702,0.7974619289340101,0.33639147291334365,0.5669267009236769,"[57786, 113996, 399, 1571]"
Openfire,DT,0,model3,ENN,0.34042773608361343,0.2639657697949143,0.4958174790091673,[0.50119693 0.02673461],0.34042773608361343,0.798984771573604,0.33516899325889793,0.567076882416251,"[57576, 114206, 396, 1574]"
Openfire,LogisticRegression,0,model3,ENN,0.5388139417100235,0.3603661737296318,0.6905530717212881,[0.69821411 0.02251824],0.5388139417100235,0.4685279187817259,0.539619983467418,0.504073951124572,"[92697, 79085, 1047, 923]"
Openfire,MLP,0,model3,ENN,0.988662001012938,0.497149339862358,0.98302532230116,[0.99429868 0.        ],0.988662001012938,0.0,1.0,0.5,"[171782, 0, 1970, 0]"
Openfire,RandomForest,0,model1,TL,0.907995303651181,0.5302555703570403,0.9419412104965991,[0.95149319 0.10901795],0.907995303651181,0.4964467005076142,0.9127149526725734,0.7045808265900938,"[156788, 14994, 992, 978]"
Openfire,DT,0,model1,TL,0.8701827892628574,0.50934360189123,0.9205729922831039,[0.93011439 0.08857281],0.8701827892628574,0.5563451776649746,0.8737818863443201,0.7150635320046473,"[150100, 21682, 874, 1096]"
Openfire,LogisticRegression,0,model1,TL,0.7623048943321515,0.4610503328512728,0.8548537537943616,[0.86399083 0.05810983],0.7623048943321515,0.6467005076142132,0.7636306481470702,0.7051655778806416,"[131178, 40604, 696, 1274]"
Openfire,MLP,0,model1,TL,0.9886850223306782,0.50368105127914,0.983184395085636,[0.99430989 0.01305221],0.9886850223306782,0.006598984771573604,0.9999476080148094,0.5032732963931914,"[171773, 9, 1957, 13]"
Openfire,RandomForest,0,model2,TL,0.9207088263732216,0.540286014041075,0.9489964234941685,[0.95847938 0.12209265],0.9207088263732216,0.4862944162436548,0.9256907010047618,0.7059925586242083,"[159017, 12765, 1012, 958]"
Openfire,DT,0,model2,TL,0.9051118836042176,0.5315236617918505,0.9403877650291438,[0.94987428 0.11317304],0.9051118836042175,0.534010152284264,0.9093676869520672,0.7216889196181656,"[156213, 15569, 918, 1052]"
Openfire,LogisticRegression,0,model2,TL,0.7646530687416548,0.4621914993099425,0.8563650655509665,[0.86551073 0.05887227],0.7646530687416547,0.6492385786802031,0.7659766448172683,0.7076076117487359,"[131581, 40201, 691, 1279]"
Openfire,MLP,0,model2,TL,0.9886504903540678,0.5080587642673735,0.9832663048542846,[0.99429213 0.0218254 ],0.9886504903540678,0.01116751269035533,0.9998602880394919,0.5055139003649237,"[171758, 24, 1948, 22]"
Openfire,RandomForest,0,model3,TL,0.34121621621621623,0.26442793482730853,0.49670089371886694,[0.50209012 0.02676575],0.34121621621621623,0.798984771573604,0.3359665157001316,0.5674756436368678,"[57713, 114069, 396, 1574]"
Openfire,DT,0,model3,TL,0.34042773608361343,0.2639657697949143,0.4958174790091673,[0.50119693 0.02673461],0.34042773608361343,0.798984771573604,0.33516899325889793,0.567076882416251,"[57576, 114206, 396, 1574]"
Openfire,LogisticRegression,0,model3,TL,0.5388081863805885,0.3603635850447824,0.6905482215068779,[0.69820921 0.02251796],0.5388081863805885,0.4685279187817259,0.5396141621357302,0.5040710404587281,"[92696, 79086, 1047, 923]"
Openfire,MLP,0,model3,TL,0.988662001012938,0.497149339862358,0.98302532230116,[0.99429868 0.        ],0.988662001012938,0.0,1.0,0.5,"[171782, 0, 1970, 0]"
